Book Id,Title,Sort Character,Primary Author,Primary Author Role,Secondary Author,Secondary Author Roles,Publication,Date,Review,Rating,Comment,Private Comment,Summary,Media,Physical Description,Weight,Height,Thickness,Length,Dimensions,Page Count,LCCN,Acquired,Date Started,Date Read,Barcode,BCID,Tags,Collections,Languages,Original Languages,LC Classification,ISBN,ISBNs,Subjects,Dewey Decimal,Dewey Wording,Other Call Number,Copies,Source,Entry Date,From Where,OCLC,Work id,Lending Patron,Lending Status,Lending Start,Lending End
257737177,Maya at Laya,1,"Laxa-Pangilinan, Maricel",Author,"Bauza, Jamie",Illustrator,,,,,"Maya and Laya are sisters that both love to play, but they just can’t seem to play well together. Maya is quiet and Laya is loud. One is neat and the other is messy. When their differences collide into one big mess, how will they ever learn to get along?",,Maya at Laya by Maricel Laxa-Pangilinan,Paperback,,,,,,,,,,,,124,,,Your library,"Tagalog, English",,,[9789712735929],"9789712735929, 9712735923",,,,,1,manual entry,[2024-02-05],,,31655021,"K., Ashley",Checked out,4/6/2024,5/5/2024
257795700,TAKBO! Mga Pandiwa,1,"Yambao, Auri Asuncion",Illustrator,,,,,,,"Welcome to a playground of words where sound makes sense.[return][return]The Filipino language has many onomatopoeic words, each carrying a sound that describes its meaning. Inside these pages you will find THIRTY-NINE ILLUSTRATED VERBS that say what they mean.[return][return]Auri Asuncion Yambao’s brilliant graphics make Filipino words so easy for children to learn and remember.",,TAKBO! Mga Pandiwa by Auri Asuncion Yambao,Paperback,,,,,,,,,[2024-02-03],,,125,,,Your library,Tagalog,Tagalog,,[9786214220014],"9786214220014, 6214220015",,,,,1,manual entry,[2024-02-06],,,24157291,(No name),,,
257845323,May Tiyanak sa Loob ng Aking Bag,1,"Evasco, Eugene Y.",,,,,,,,"Kay sarap magtampisaw sa maliliksing salita ng mga tula; kay inam maligo sa ambon ng nakakakiliting tunog ng taludtod; kay sayang makipaglaro sa maririkit na larawan sa librong ito! -Heidi Emily Eusebio-Abad, premyadong kuwentista para sa mga bata",,May Tiyanak sa Loob ng Aking Bag by Eugene Y. Evasco,Paperback,,,,,,,80,,[2024-02-03],,,126,,,Your library,Tagalog,Tagalog,,[9789712726521],"9789712726521, 9712726525",,899.2111,"Literature > Literature of other languages > Malay and Austronesian languages > Other Literature: Pacific Islands, Basque, Artificial Languages, Georgia, Mesopotamia   > Philippine languages > Tagalog (Filipino) > Tagalog poetry",,1,manual entry,[2024-02-07],,,15352177,(No name),,,
257845426,Ma-me-mi-mumu!,1,"Tejido, Jomike",,,,,,,,"This not-so-scary picture book by National Children’s Book Awardee Jomike Tejido, casts Filipino supernatural creatures in a fresh, amusing light. Young readers will identify with young Haya Sophia as she overcomes her fear of monsters with the help of her Lolo Nanding.[return][return]This book includes a gallery of Filipino supernatural creatures on pages 30-31.",,Ma-me-mi-mumu! by Jomike Tejido,Paperback,,,,,,,,,[2024-02-03],,,127,,,Your library,"Tagalog, English",All,,[9789716301755],"9789716301755, 9716301758",,,,,1,manual entry,[2024-02-07],,,22230857,(No name),,,
257845699,"Mommy ni Kuya, Mommy Ko!",1,"Matias Jr., Segundo D.",,,,,,,,"Mayroong pinagseselosan si Angel. Mayroon siyang kinaiinggitan.[return][return]Sino? Ang kanyang kuya. Lagi na long kasing si Kuya Victor ang maasikaso ng kanilang mommy.[return]Ano ba kasing mayroon si Kuya Victor? Da pat ay malaman at maintindihan ni Angel ang kalagayan nilang magkapatid—at ng kanilang mommy.[return][return]There is someone Angel is jealous of. There is someone she is envious of. Who? Her elder brother. It is because too often it is Kuya Victor whom their mommy is taking care of. Just what does Kuya Victor have? Angel should know and understand her and her brother's situation—and their mother's, too.",,"Mommy ni Kuya, Mommy Ko! by Segundo D. Matias Jr.",Paperback,,,,,,,32,,[2024-02-03],,,128,,,Your library,"Tagalog, English",,,[9789715187541],"9789715187541, 9715187544",,,,,1,manual entry,[2024-02-07],,,31667521,(No name),,,
257846438,"Si Lin-lin, Ang Mahiyaing Balintong",1,"Tejido, Jomike",,,,,,,,"Lin-lin gets so shy about everything that she curls up and rolls away! Through the help of Coach Maya and her classmates, Lin-lin discovers an unexpected talent and learns that it’s okay to be herself.   [return]Lagi na lang nahihiya si Lin-lin kaya namamaluktot siya’t gumugulong palayo. Sa tulong ni Coach Maya at kaniyang mga kaklase, natuklasan ni Lin-lin ang kaniyang kakaibang talino at natutunan niyang na ayos lang maging totoo sa sarili.",,"Si Lin-lin, Ang Mahiyaing Balintong by Jomike Tejido",Paperback,,,,,,,19,,[2024-02-03],,,129,,,Your library,"Tagalog, English",,,[9789712735370],"9789712735370, 9712735370",,,,,1,manual entry,[2024-02-07],,,31667575,(No name),,,
257846917,Araw sa Palengke,1,"Tobias-Papa, May",Author,"Roxas, Isabel",Illustrator,,,,,"I’m coming with Nanay! We’re going to the market. What would we see there? Who would I meet? Come, join us! Today is market day![return][return]Sasama ako kay Nanay! Pupunta kami sa palengke. Ano-ano kaya ang makikita namin doon? Sino-sino kaya ang makikilala ko? Tara, sama ka. Ngayon ay araw ng palengke!",,Araw sa Palengke by May Tobias-Papa,Paperback,,,,,,,,,[2024-02-03],,,130,,,Your library,"Tagalog, English",,,[9789715083171],"9789715083171, 971508317X",,,,,1,manual entry,[2024-02-07],,,15356387,(No name),,,
257847034,Rom-rom Counts to Ten,1,"Similar, Rowena",,,,,,,,"Rom-rom brings a Polaroid camera to document his first trip to the Philippines. His mission is to photograph interesting places, items, and delicious food unique to the country. Count one jeepney (isang dyipni), two mangoes (dalawang mangga), and three tricycles (tatlong traysikel) with Rom-rom. Explore the Philippines with your little ones as they count from 1 to 10 in English and Filipino.",,Rom-rom Counts to Ten by Rowena Similar,Hardcover,,,,,,,,,[2024-02-03],,,131,,,Your library,"English, Tagalog",,,[9781666237009],"9781666237009, 1666237000",,,,,1,manual entry,[2024-02-07],,,31653045,(No name),,,
257847129,Alam ni Kris ang Magkakasalungat na Salita,1,"Villanueva, Rene",,,,,,,,"Gustong-gusto ni Kris na matulog sa ilalim ng upuan, pero minsan, gusto rin niyang matulog sa ibabaw nito. Minsan, puno ang mangkok niya, ngunit minsan, wala itong laman! Sa bilingguwal na seryeng ito na para sa mga nakababatang mag-aaral, pagyayamin ang kanilang bokabularyo sa pagkatuto ng mga salitang magkakasalungat ang kahulugan.[return][return]Kris loves to sleep under the chair, but, sometimes, Kris loves to sleep on the chair. Sometimes, Kris's bowl is full, but sometimes it's empty! In this bilingual series for early learners, kids will enrich their growing vocabulary by learning about opposites.",,Alam ni Kris ang Magkakasalungat na Salita by Rene Villanueva,Board book,,,,,,,,,,,,132,,,Your library,"Tagalog, English",,,[9789712735479],"9789712735479, 9712735478",,,,,1,manual entry,[2024-02-07],,,31309332,"L., Louis",Checked out,4/6/2024,5/5/2024
257975312,Mabuhay,1,"Sterling, Zachary",,,,Graphix,2023,,,"From rising star Zachary Sterling comes a humorous and heartwarming middle-grade graphic novel that celebrates food, family, and folklore.[return][return]Can two kids save the world and work their family food truck?[return][return]First-generation Filipino siblings JJ and Althea struggle to belong at school. JJ wants to fit in with the crowd, while Althea wants to be accepted as she is. To make matters worse, they have to help their parents run the family food truck by dressing up as a dancing pig and passing out samples. Ugh! And their mom is always pointing out lessons from Filipino folklore -- annoying tales they've heard again and again. But when witches, ogres, and other creatures from those same stories threaten their family, JJ and Althea realize that the folklore may be more real that they'd suspected. Can they embrace who they really are and save their family?",,Mabuhay by Zachary Sterling (2023),Comic book,,,,,,,231,,,,,133,,,Your library,"English, Tagalog",,PZ7.S7442 M,[9781338738605],"9781338738605, 1338738607",,741.50,"Cartoons, Caricatures, Comics > Cartoons, Caricatures, Comics > Drawing &  drawings > Graphic arts and decorative arts > The arts",,1,manual entry,[2024-02-10],,,30403369,(No name),,,
257975366,Patron Saints of Nothing,1,"Ribay, Randy",,,,Penguin Books,2019,,,"A powerful coming-of-age story about grief, guilt, and the risks a Filipino-American teenager takes to uncover the truth about his cousin's murder.[return][return]Jay Reguero plans to spend the last semester of his senior year playing video games before heading to the University of Michigan in the fall. But when he discovers that his Filipino cousin Jun was murdered as part of President Duterte's war on drugs, and no one in the family wants to talk about what happened, Jay travels to the Philippines to find out the real story.[return][return]Hoping to uncover more about Jun and the events that led to his death, Jay is forced to reckon with the many sides of his cousin before he can face the whole horrible truth -- and the part he played in it.[return][return]As gripping as it is lyrical, Patron Saints of Nothing is a page-turning portrayal of the struggle to reconcile faith, family, and immigrant identity.",,Patron Saints of Nothing by Randy Ribay (2019),Paperback,,,,,,,331,,,,,134,,,Your library,English,English,PZ7.R5 P,[9780525554929],"9780525554929, 0525554920",,813.6,21st Century > American fiction > English (North America) > Literature,,1,manual entry,[2024-02-10],,,22540162,(No name),,,
257975387,The House That Lou Built,5,"Respicio, Mae",,,,Yearling,2018,,,"A coming-of-age story that explores culture and family, forgiveness and friendship, and what makes a true home. Perfect for fans of Wendy Mass and Joan Bauer.[return][return]Lou Bulosan-Nelson has the ultimate summer DIY project. She's going to build her own ""tiny house,"" 100 square feet all her own. She shares a room with her mom in her grandmother's house, and longs for a place where she can escape her crazy but lovable extended Filipino family. Lou enjoys her woodshop class and creating projects, and she plans to build the house on land she inherited from her dad, who died before she was born. But then she finds out that the land may not be hers for much longer.[return][return]Lou discovers it's not easy to save her land, or to build a house. But she won't give up; with the help of friends and relatives, her dream begins to take shape, and she learns the deeper meaning of home and family.",,The House That Lou Built by Mae Respicio (2018),Paperback,,,,,,,231,,,,,135,,,Your library,English,English,PZ7.R465 H,[9781524717971],"9781524717971, 1524717975",,813,American fiction > English (North America) > Literature,,1,manual entry,[2024-02-10],,,20595738,(No name),,,
257975410,Nurse Mommies are the Best!,1,"Cheng, Annie",,,,,,,,Why are nurse mommies the best? A child explains why in this book that is filled with colorful images of Filipino life and culture. Have fun reading this with your kids!,,Nurse Mommies are the Best! by Annie Cheng,Paperback,,,,,,,22,,,,,136,,,Your library,"English, Tagalog",,,[9798985106732],9798985106732,,,,,1,manual entry,[2024-02-10],,,31309358,(No name),,,
258418695,Bandila: the Story of the Philippine Flag,1,"Melchor, Merci",Author,,,,,,,"It took three women less than a week to sew. It was given to a man leaving Hong Kong board the ship McCulloch, bound for Manila. Several weeks later that man, Emilio Aguinaldo, became the first president of the Philippine Republic. And the piece of cloth he carried home was unfurled on the 12th of June 1898, before a jubilant crowd in Kawit, Cavite.[return][return]Merci Melchor and Auri Asuncion Yambao’s BANDILA: The Story of the Philippine Flag relives the historic events and battles that helped shape our flag, from the founding of the Katipunan to the “banner dear” we honor today. Within these pages young readers will rediscover that the story of the Philippine flag is, in truth, the riveting story of our nation.",,Bandila: the Story of the Philippine Flag by Merci Melchor,Paperback,,,,,,,,,,,,137,,,Your library,English,,CR822.M45,[],,,306.1,Culture and Institutions > Social Sciences; Sociology and anthropology > Social sciences > Subcultures,,1,manual entry,[2024-02-17],,,10973171,(No name),,,
258587123,Who Turned on the Sky?,1,"Atanacio, Marielle",,,,2157 Press,2022,,,"Who Turned on the Sky? is a picture book following the quest of a curious girl who loves the sky, and learns about some of the celestial goddesses of Philippine mythology.[return][return]The back of the book will feature a breakdown of each deity to provide some brief context. This playful picture book is a great way to learn about some of the figures of Philippine mythology as a family, and celebrate the magic and beauty of pre-colonial stories.",,Who Turned on the Sky? by Marielle Atanacio (2022),Hardcover,,,,,,,,,[2024-02-10],,,138,,,Your library,"English, Tagalog",,,[9798985898408],9798985898408,,,,,1,manual entry,[2024-02-19],,,31742984,(No name),,,
258587693,Lola's Parol,1,"Legaspi, Nuelma",Author,"Licudine, Hannah",Illustrator,,,,,"Growing up, Nuelma ""Amy"" Legaspi shared a close bond with her lola (grandmother), who was also her friend, cheerleader, and mentor. In this poignant book, Legaspi reflects on her relationship with her lola, and likens her to a parol—a star-shaped lantern and decorative staple in Filipino households during the holiday season. While primarily about Legaspi’s grandmother, Lola’s Parol is also about the people who bring light and love to our lives, and what happens when that light dims. Told in simple verse as a children’s book, Lola’s Parol is a story for every member of the family—for every one who has loved, lost, and found comfort in the warmth and light that memories bring.",,Lola's Parol by Nuelma Legaspi,Paperback,,,,,,,,,[2024-02-10],,,139,,,Your library,English,,,[9780578992327],"9780578992327, 0578992329",,,,,1,manual entry,[2024-02-19],,,27554133,(No name),,,
258588958,I am Flippish,3,"Ryan, Leslie",Author,"Soliz, Adolph",Illustrator,,,,,"A multicultural children's book sure to touch the heart of every reader, I am Flippish! openly addresses confusion children of diverse families might have about their ancestry and why they look the way they do.[return][return]When one of Sean's classmates insists that his dad is not, in fact, his dad because their skin is a different color, Sean is sad and confused. His wise teacher, Mr. Hartman, gives the students a homework assignment, instructing the children to go home and ask their parents about their ancestry. As a result, Sean discovers that he is Flippish-Filipino and Irish. Together, the family celebrates their heritage and Sean is able to return to school with confidence about who he is, where he comes from, and why he looks the way he does-which children of all ages can learn from and pride themselves on, too.",,I am Flippish by Leslie Ryan,Paperback,,,,,,,35,,[2024-02-10],,,140,,,Your library,English,,,[9781460930328],"9781460930328, 1460930320",,,,,1,manual entry,[2024-02-19],,,14221501,(No name),,,
258589526,I Was Their American Dream,3,"Gharib, Malaka",Author,,,,2019,,,"I Was Their American Dream is at once a coming-of-age story and a reminder of the thousands of immigrants who come to America in search for a better life for themselves and their children. The daughter of parents with unfulfilled dreams themselves, Malaka navigated her childhood chasing her parents’ ideals, learning to code-switch between her family’s Filipino and Egyptian customs, adapting to white culture to fit in, crushing on skater boys, and trying to understand the tension between holding onto cultural values and trying to be an all-American kid.[return][return]Malaka Gharib’s triumphant graphic memoir brings to life her teenage antics and illuminates earnest questions about identity and culture, while providing thoughtful insight into the lives of modern immigrants and the generation of millennial children they raised. Malaka’s story is a heartfelt tribute to the American immigrants who have invested their future in the promise of the American dream.",,I Was Their American Dream by Malaka Gharib (2019),Comic book,,,,,,,156,,,,,141,,,Your library,English,English,PN6727.G5 Z46,[9780525575115],"9780525575115, 0525575111",,305.9,Groups of people > People by occupation and miscellaneous social statuses > Social Sciences; Sociology and anthropology > Social sciences,,1,manual entry,[2024-02-19],,,22615655,(No name),,,
258589796,Our Nipa Hut,1,"Abalos, Rachell",Author,"Larios, Gabriela",Illustrator,Barefoot Books,2024,,,"Yelena and Papa take care of their traditional Filipino dwelling – their nipa hut – and it takes care of them. But when a tropical storm roars towards the Philippines, their preparation will be put to the test. Gripping narrative will keep young readers glued to the pages as Yelena, Papa and the nipa hut work together as a family to withstand the storm.",,Our Nipa Hut by Rachell Abalos (2024),Hardcover,,,,,,,,,,,,142,,,Your library,"English, Tagalog",,,[9781646865000],"9781646865000, 1646865006",,,,,1,manual entry,[2024-02-19],,,31743247,"BV, Dennis",Checked out,4/6/2024,5/4/2024
258589956,The Mythology Class,5,"Arre, Arnold",Author,,,,,,,"The Mythology Class follows Nicole Lacson, an anthropology student at the University of the Philippines. When she is summoned to a secret meeting by the mysterious Madame Enkanta, Nicole finds herself face-to-face with living creatures from mythology and folklore that she never imagined existed in real life! Tikblangs, kapres and a range of engkantos—fantasy figures from her grandfather's bedtime stories—challenge her previously-held notions of reality.[return][return]Nicole embarks on a quest through the streets of metropolitan Manila with a ragtag crew of college students. With guest appearances from legendary Filipino heroes like Sulayman, Kubin and Lamang, Nicole's class must face down and repel an ancient evil.[return][return]The Mythology Class features world-building of the highest order, balancing the scope and magnitude of an adventure epic with the humor, warmth and insight of a classic coming-of-age tale.",,The Mythology Class by Arnold Arre,Comic book,,,,,,,338,,,,,143,,,Your library,English,,PN6790.P53 .A774,[9780804855426],"9780804855426, 0804855420",,741.5,"Cartoons, Caricatures, Comics > Drawing &  drawings > Graphic arts and decorative arts > The arts",,1,manual entry,[2024-02-19],,,2110763,(No name),,,
258590056,Buko,1,"Estacio, Jennifer",Author,"Martinez, Ethel",Illustrator,,,,,Buko is an interactive children’s book that highlights the Filipino culture through food! The book discovers the many different ways to use the Buko…the Filipino coconut.,,Buko by Jennifer Estacio,Board book,,,,,,,20,,,,,144,,,Your library,"English, Tagalog",,,[9781737830504],"9781737830504, 1737830507",,,,,1,manual entry,[2024-02-19],,,31743297,(No name),Available @ Jamba (Old Pasadena),4/21/2024,
258590158,Baybayin,1,"Carpizo, Clarissa",Contributor,"Culture, Kabataan",Intellectual Property Holder,,,,,Baybayin study guide.,,Baybayin by Clarissa Carpizo,Paperback,,,,,,,,,,,,145,,study guide,Your library,"English, Tagalog",,,[],,,,,,1,manual entry,[2024-02-19],,,31743303,(No name),,,
258590198,Baybayin,1,"Carpizo, Clarissa",Contributor,"Culture, Kabataan",Intellectual Property Holder,,,,,Baybayin study guide.,,Baybayin by Clarissa Carpizo,Paperback,,,,,,,,,,,,146,,study guide,Your library,"English, Tagalog",,,[],,,,,,1,manual entry,[2024-02-19],,,31743303,(No name),,,
258590235,Baybayin,1,"Carpizo, Clarissa",Contributor,"Culture, Kabataan",Intellectual Property Holder,,,,,Baybayin study guide.,,Baybayin by Clarissa Carpizo,Paperback,,,,,,,,,,,,147,,study guide,Your library,"English, Tagalog",,,[],,,,,,1,manual entry,[2024-02-19],,,31743303,(No name),,,
258590311,Nurse Ube Sings Karaoke,1,"Cheng, Annie",Author,"Basbas, Fer",Illustrator,UbeBooks.com,2022,,,"Join Nurse Ube and friends enjoy a favorite Filipino activity at Magic Karaoke. This book is part of the Nurse Ube series that celebrates the Filipino Nursing community and showcases Filipino food, culture, and values, with some humor intertwined. Nurse Ube reminds us of the fun-loving spirit and sense of camaraderie of the Filipino people.",,Nurse Ube Sings Karaoke by Annie Cheng (2022),Paperback,,,,,,,,,,,,148,,,Your library,"English, Tagalog",,,[9798985106749],9798985106749,,,,,1,manual entry,[2024-02-19],,,31309361,(No name),Available @ Jamba (Old Pasadena),4/21/2024,
258590362,Nurse Mommies are the Best,1,"Cheng, Annie",Author,"Basbas, Fer",Illustrator,UbeBooks.com,2021,,,Why are nurse mommies the best? A child explains why in this book that is filled with colorful images of Filipino life and culture. Have fun reading this with your kids!,,Nurse Mommies are the Best by Annie Cheng (2021),Paperback,,,,,,,22,,,,,149,,,Your library,"English, Tagalog",,,[9798985106732],9798985106732,,,,,1,manual entry,[2024-02-19],,,31309358,(No name),Available @ Jamba (Old Pasadena),4/21/2024,
258590396,Ang Batang Pinoy,1,"Suzara-Cheng, Jennifer",Author,"Basbas, Fer",Illustrator,,,,,"This book, Ang Batang Pinoy (The Filipino Child), is dedicated to the children of Filipino descendants all over the world. It revolves around the traits that she has experienced while growing up in the Philippines. More importantly, she invites all the parents, grandparents and extended families to serve as the bridge in passing along our language and culture to the next generation.[return][return]""Ang hindi marunong[return][return]magmahal sa sariling wika[return][return]ay higit pa sa hayop at[return][return]malansang isda""[return][return]He who does not love his[return][return]own language is worse[return][return]than an animal and smelly fish[return][return]-Dr. JOSE RIZAL[return][return]Purchased at https://www.filam-ecograndma.com/",,Ang Batang Pinoy by Jennifer Suzara-Cheng,Paperback,,,,,,,,,,,,150,,,Your library,"English, Tagalog",,,[9798989047000],9798989047000,,,,,1,manual entry,[2024-02-19],,,31743340,(No name),,,
258839929,Once Upon a Sunset,1,"Marcelo, Tif",Author,,,,,,,"Diana Gallagher-Cary is at a tipping point. As a Washington, DC, OB/GYN at a prestigious hospital, she uses her career to distract herself from her grief over her granny’s death and her breakup from her long-term boyfriend after her free-spirited mother moves in with her. But when she makes a medical decision that disparages the hospital, she is forced to go on a short sabbatical.[return][return]Never one to wallow, Diana decides to use the break to put order in her life, when her mother, Margo, stumbles upon a box of letters from her grandfather, Antonio Cruz, to her grandmother from the 1940s. The two women always believed that Antonio died in World War II, but the letters reveal otherwise. When they learn that he lived through the war, and that they have surviving relatives in the Philippines, Diana becomes determined to connect with the family that she never knew existed, though Margo refuses to face her history. But Diana pushes on, and heads on a once-in-a-lifetime trip that challenges her identity, family history, and her idea of romantic love that could change her life forever.[return][return]Infused with Tif Marcelo’s signature “sexy, adorable, and heartfelt” (Kate Meader, USA TODAY bestselling author) voice, Once Upon a Sunset is a moving and lyrical celebration of love, family, and second chances.",,Once Upon a Sunset by Tif Marcelo,Paperback,,,,,,,340,,,,,151,,,Your library,English,English,PS3613.A2 .M373,[9781982115937],"9781982115937, 1982115939",,813.6,21st Century > American fiction > English (North America) > Literature,,1,manual entry,[2024-02-24],,,23805920,(No name),,,
258839978,Bibliolepsy,1,"Apostol, Gina",Author,,,,,,,"Primi Peregrino is a girl on a mission: she hunts for books and writers even as her country is falling to pieces. She prefers sex to rebellion and words to war as the EDSA rebellion of 1986 magically and unexpectedly unravels. Going through a diary of poets, from Sabado Gloria to Viernes Santo, she falls prey to her own delusions but remains true to her fantasy: that books will make her whole.",,Bibliolepsy by Gina Apostol,Paperback,,,,,,,201,,,,,152,,,Your library,English,,PR9550.A66 B63,[9781641294119],"9781641294119, 1641294116",,823.914,1901-1999 > 1945-1999 > English > English fiction > Literature > Modern Period,,1,manual entry,[2024-02-24],,,2101547,(No name),,,
258840037,The Takeout,5,"Badua, Tracy",Author,,,,,,,"Mila may have moved to Coral Beach months ago, but it still doesn’t feel like home. A few awkward incidents with her new friends make her wonder if she’ll ever neatly fit into the super-samey small town.[return][return]The only place she can be herself is at her dad’s Filipino-Indian food truck, The Banana Leaf. But when celebrity chef twins the Fab Foodie Brothers open a restaurant nearby, it turns out the food they are serving is exactly the same as The Banana Leaf's--right down to the recipes![return][return]Mila realizes that she needs to take the Fab Foodie Brothers down before they run her family's tiny truck out of town. But that means dabbling in the Filipino magic that she has shied away from her whole life . . . as well as alienating her new friends.  [return][return]Does Mila have to choose between her family and fitting in? Or, like the best recipes, will a blend of the traditional and the unexpected mix into something truly special?",,The Takeout by Tracy Badua,Hardcover,,,,,,,230,,,,,153,,,Your library,English,,PZ7.B275 T,[9780358671732],"9780358671732, 0358671736",,,,,1,manual entry,[2024-02-24],,,29423062,(No name),,,
258840203,La Tercera,4,"Apostol, Gina",Author,,,,,,,"Rosario Delgado, a Filipina novelist in New York City, learns of her mother’s death in the Philippines. Instead of rushing home, she puts off her return by embarking on an investigation into her family’s history and her mother’s supposed inheritance, a place called La Tercera, which may or may not exist. Rosario catalogs generations of family bequests and detritus: maps of uncertain purpose, rusted chicken coops, a secret journal, the words to songs sung at the family home during visits from Imelda Marcos.[return][return]Each life Rosario explores opens onto a multitude of other lives and raises a multitude of questions. But as the search for La Tercera becomes increasingly labyrinthine, Rosario’s mother and the entire Delgado family emerge in all their dizzying complexity: traitors and heroes, reactionaries and revolutionaries. Meanwhile, another narrative takes shape—of  the country’s erased history of exploitation and slaughter at the hands of American occupying forces.[return][return]La Tercera is Gina Apostol’s most ambitious, personal, and encompassing novel—a story about the near impossibility of capturing the truth of the past, and the terrible cost to a family, or a country, that fails to try.",,La Tercera by Gina Apostol,Hardcover,,,,,,,461,,,,,154,,"Waray, Spanish",Your library,"English, Tagalog",,PR9550.A66 T47,[9781641293907],"9781641293907, 164129390X",,823.914,1901-1999 > 1945-1999 > English > English fiction > Literature > Modern Period,,1,manual entry,[2024-02-24],,,29479164,"BV, Dennis",Checked out,4/6/2024,5/4/2024
259654950,I Love to Sing in Tagalog,1,,,,,HP Publishing House,,,,,,I Love to Sing in Tagalog,Board book,,,,,,,,,,,,155,,,Your library,"Tagalog, English",,,[9781958934074],"9781958934074, 1958934070",,,,,1,manual entry,[2024-03-07],,,31830423,"A, Kelly",Checked out,3/31/2024,4/14/2024
259685271,Elementary Tagalog Workbook,1,"Domigpe, Jiedson",Author,"Domingo, Nenita",Contributor,Tuttle Publishing,06/16/2015,,,"Elementary Tagalog's comprehensive approach will help students master basic Tagalog (Filipino) without frustration. From learning to read Tagalog words and pronounce its sounds to using correct grammar, communicating in dialogues and building vocabulary, learners will be surprised at how quickly their skills in Tagalog language develop. The expert guidance in Elementary Tagalog is carefully sequenced to be the most effective and supportive for beginners and really helps students learn Tagalog.[return][return]Covering a range of topics, the lessons center on themes from the family, the home, and the community to food, travel, health, leisure time, festivals and popular culture. There are plenty of exercises, activities and practice drills to help learners acquire and master the language fundamentals, while culture notes explore the diversity, heritage and history of the Philippines.[return][return]The Elementary Tagalog Workbook is a helpful companion to the textbook and will assist you in practicing and polishing your skills. Each lesson supplements the corresponding lesson in the textbook. There are ten activities per lesson, which offer a range of exercises and practice opportunities to enable you to achieve proficiency in everyday, conversational Tagalog.",,Elementary Tagalog Workbook by Jiedson Domigpe (06/16/2015),Paperback,176 p.; 10 inches,,10 inches,,7.5 inches,10 x 7.5 inches,176,,,,,156,,,Your library,"English, Tagalog",English,PL6053.D665 EB,[9780804845045],"9780804845045, 0804845042",,499.21182421,"Austronesian languages > Austronesian languages and Languages, Artificial and minor languages > Language > Languages of the Philippines > Other Languages > Tagalog & Filipino",,1,manual entry,[2024-03-08],,,14653042,(No name),,,
259685496,Elementary Tagalog,1,"Domigpe, Jiedson",Author,"Domingo, Nenita",Contributor,Tuttle Publishing,06/16/2015,,,"Elementary Tagalog's comprehensive approach will help students master Tagalog, the language of the Philippines, also known as Filipino or Pilipino. From learning to read Tagalog words and pronounce Tagalog sounds to using correct Tagalog grammar, communicating in Tagalog dialogues and building Tagalog vocabulary, learners will be surprised at how quickly their skills develop. The expert guidance in Elementary Tagalog is ideal both for true beginners and heritage learners who grew up in Filipino-speaking communities or families. The accompanying online audio improves listening comprehension and ensures correct pronunciation.[return][return]Covering a range of topics, the lessons center on themes of the family, the home, and the community to food, travel, health, leisure time, festivals and popular culture. There are plenty of exercises, activities and practice drills to help learners acquire and master the language fundamentals, while culture notes explore the diversity, heritage and history of the Philippines. This is a complete language system and no prior knowledge of Tagalog is needed to begin and is the most comprehensive way to learn Tagalog.[return][return]Elementary Tagalog is composed of twenty-four lessons in eight units. Each Lesson contains:[return]Cultural Notes at the beginning of each unit offering explanations of social, economic and historical aspects of Filipino society.[return]A Vocabulary List in each lesson ties into the theme of the unit and both the Tagalog reading text and the aural activities presented in the specific lesson.[return]Reading and Reading Comprehension which are presented mostly in the form of Tagalog language dialogues, are designed to expose the students to real-life conversations as might be had by native Filipino speakers.[return]Three Active Learning Activities follow the dialogue and dialogue comprehension in each lesson and ask students to employ the lesson's new Tagalog vocabulary.[return]The Grammar Section is divided into four parts: definitions of terms, examining form, grammar presentation and grammar notes.[return]Practice exercises or activities target student's speaking Tagalog, reading Tagalog, writing Tagalog and Tagalog listening skills.[return]An accompanying online audio for listening activities to reinforce Tagalog learning is also included with the book.[return][return]Available separately is the companion Elementary Tagalog Workbook. This helpful workbook will assist you in practicing and polishing your Filipino language skills. Each lesson supplements the corresponding lesson in the textbook. There are ten activities per lesson, offering a range of exercises and practice opportunities to enable you to achieve proficiency in everyday, conversational Tagalog.[return][return]All audio content is alternatively accessible on the Tuttle Publishing website",,Elementary Tagalog by Jiedson Domigpe (06/16/2015),Paperback,416 p.; 10 inches,,10 inches,,7.5 inches,10 x 7.5 inches,416,,,,,157,,,Your library,"English, Tagalog",English,PL6053 .D65,[9780804845144],"9780804845144, 080484514X",,499.21182421,"Austronesian languages > Austronesian languages and Languages, Artificial and minor languages > Language > Languages of the Philippines > Other Languages > Tagalog & Filipino",,1,manual entry,[2024-03-08],,,15835690,(No name),,,
259740977,Pambatang Diksiyonaryo,1,,,,,"Adarna House, Inc.",2023,,,,,Pambatang Diksiyonaryo (2023),Paperback,,,,,,,,,,,,158,,,Your library,"Tagalog, English",,,[],,,,,,1,manual entry,[2024-03-09],,,31838554,"Cyndi T, Child of",Checked out,4/7/2024,5/5/2024
259749553,How to Make Friends with the Sea,1,"Guerrero, Tanya",Author,,,,,,,,,How to Make Friends with the Sea by Tanya Guerrero,Paperback,,,,,,,,,,,,159,,,Your library,English,,PZ7.G797 H,[],,,813.6,21st Century > American fiction > English (North America) > Literature,,1,manual entry,[2024-03-09],,,24351794,(No name),,,
